RIBOFLAVINSYNDEAM-RXN	3.0345501651848260000d-4	2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one + H+ + H2O  ->  5-amino-6-(5-phospho-D-ribosylamino)uracil + ammonium
TRANS-RXN-145	38.93071056188285    	H2O[periplasm]  <-->  H2O[cytosol]
RIBULP3EPIM-RXN	0.6305407495177253    	D-ribulose 5-phosphate  <-->  D-xylulose 5-phosphate
RXN0-5121	1.7276705607118942000d-3	glucosyl-(heptosyl)2-Kdo2-lipid A + ATP  ->  glucosyl-(heptosyl)2-Kdo2-lipid A-phosphate + ADP + H+
3PGAREARR-RXN	16.30833856405116    	2-phospho-D-glycerate  <-->  3-phospho-D-glycerate
UDPGLUCEPIM-RXN	1.7276705607118942000d-3	UDP-alpha-D-glucose  <-->  UDP-alpha-D-galactose
METHENYLTHFCYCLOHYDRO-RXN	0.7008495909838244    	a 5,10-methenyltetrahydrofolate + H2O  <-->  an N10-formyltetrahydrofolate + H+
DHBAMPLIG-RXN	3.03455016518482560000d-4	ATP + 2,3-dihydroxybenzoate + H+  ->  (2,3-dihydroxybenzoyl)adenylate + diphosphate
TRANS-RXN0-500	1.01151672172827530000d-4	4-methylphenol[cytosol]  ->  4-methylphenol[periplasm]
NACGLCTRANS-RXN	2.533849387929329000d-3	undecaprenyldiphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine + UDP-N-acetyl-alpha-D-glucosamine  <-->  ditrans,octacis-undecaprenyldiphospho-[(N-acetyl-beta-D-glucosaminyl)-(1,4)-]-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine + UDP + H+
UROGENIIISYN-RXN	3.0345501651848260000d-4	preuroporphyrinogen  ->  uroporphyrinogen-III + H2O
RXN-9310	2.02303344345655060000d-4	2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate  ->  (1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate + pyruvate
ACETOOHBUTSYN-RXN	0.2966333477471471    	pyruvate + 2-oxobutanoate + H+  ->  (S)-2-aceto-2-hydroxybutanoate + CO2
RXN-12002	0.19061830317625    	ATP + UMP  ->  ADP + UDP
ADCLY-RXN	4.0460668869132170000d-4	4-amino-4-deoxychorismate  ->  4-aminobenzoate + pyruvate + H+
ORNDECARBOX-RXN	2.815354491586309000d-2	L-ornithine + H+  ->  CO2 + putrescine
AICARTRANSFORM-RXN	0.38016035256055836    	an N10-formyltetrahydrofolate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide  <-->  a tetrahydrofolate + 5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide
ETHAMLY-RXN	1.031140146129803800d-2	ethanolamine  ->  ammonium + acetaldehyde
ADENPRIBOSYLTRAN-RXN	7.0925529494143190d-2	5-phospho-alpha-D-ribose 1-diphosphate + adenine  ->  AMP + diphosphate
RXN0-5461	6.36233902799867800d-2	autoinducer 2 + ATP  ->  (2S)-2-hydroxy-3,4-dioxopentyl phosphate + ADP + H+
RXN0-2382	6.94244386790984400d-2	indole + L-serine  ->  L-tryptophan + H2O
GTP-CYCLOHYDRO-I-RXN	4.0460668869132170000d-4	GTP + H2O  ->  formate + 7,8-dihydroneopterin 3'-triphosphate + H+
RXN0-6368	4.0460668869132170000d-4	7,8-dihydromonapterin triphosphate + 3 H2O  ->  D-threo-7,8-dihydroneopterin + 3 phosphate + 2 H+
GUANYL-KIN-RXN	0.14878905218262065    	GMP + ATP  <-->  GDP + ADP
RXN-14014	0.3685926473308966    	(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate + NAD(P)H + H+  ->  (S)-2,3,4,5-tetrahydrodipicolinate + NAD(P)+ + H2O
ASPCARBTRANS-RXN	0.20235796624862837    	L-aspartate + carbamoyl phosphate  ->  N-carbamoyl-L-aspartate + phosphate + H+
HISTPRATPHYD-RXN	0.10729259019043988    	1-(5-phospho-beta-D-ribosyl)-ATP + H2O  ->  1-(5-phospho-beta-D-ribosyl)-AMP + diphosphate + H+
TRANS-RXN0-461	6.796380853292282000d-3	5-(methylsulfanyl)-D-ribose[cytosol]  ->  5-(methylsulfanyl)-D-ribose[periplasm]
PYRIMSYN3-RXN	1.01151672172827530000d-4	4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine + ATP  ->  4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine + ADP
ISOCIT-CLEAV-RXN	3.1898311316875203    	D-threo-isocitrate  <-->  glyoxylate + succinate
IMPCYCLOHYDROLASE-RXN	0.38016035256055836    	IMP + H2O  <-->  5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide
SHIKIMATE-KINASE-RXN	0.461841339356861    	shikimate + ATP  ->  shikimate 3-phosphate + ADP + H+
CHORISMATE-SYNTHASE-RXN	0.461841339356861    	5-enolpyruvoyl-shikimate 3-phosphate  ->  chorismate + phosphate
CARDIOLIPSYN-RXN	4.189702261398516000d-3	2 an L-1-phosphatidyl-sn-glycerol  ->  a cardiolipin + glycerol
KDOTRANS2-RXN	1.7276705607118942000d-3	alpha-Kdo-(2->6)-lipid IVA (E. coli) + CMP-3-deoxy-beta-D-manno-octulosonate  ->  alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA (E. coli) + CMP + H+
RXN-21527	3.0345501651848260000d-4	a holo [hydroxymethylbilane synthase] ES intermediate + porphobilinogen  ->  a [hydroxymethylbilane synthase] ES2 intermediate + ammonium
TRANS-RXN0-600	16.907724215126766    	an inorganic compound[periplasm]  <-->  an inorganic compound[extracellular space]
RXN0-5118	1.7276705607118942000d-3	alpha-D-Kdo-(2->4)-alpha-D-Kdo-(2->6)-lipid A (E. coli) + ADP-L-glycero-beta-D-manno-heptose  ->  heptosyl-Kdo2-lipid A + ADP + H+
RXN-11476	1.01151672172827530000d-4	a 3-oxoglutaryl-[acp] methyl ester + NADPH + H+  ->  a (3R)-3-hydroxyglutaryl-[acp] methyl ester + NADP+
RXN-17018	0.12633843854386156    	a palmitoyl-[acp] + sn-glycerol 3-phosphate  ->  1-palmitoyl-sn-glycerol 3-phosphate + acyl-carrier protein
RXN-11484	1.01151672172827530000d-4	a pimeloyl-[acp] + L-alanine + H+  ->  (8S)-8-amino-7-oxononanoate + CO2 + acyl-carrier protein
N-ACETYLGLUTPREDUCT-RXN	0.3310987570065946    	N-acetyl-L-glutamate 5-semialdehyde + NADP+ + phosphate  <-->  N-acetylglutamyl-phosphate + NADPH + H+
UDPNACETYLMURAMATEDEHYDROG-RXN	2.533849387929329000d-3	UDP-N-acetyl-alpha-D-glucosamine-enolpyruvate + NADPH + H+  ->  UDP-N-acetyl-alpha-D-muramate + NADP+
RXN-8999	2.6350010601021560000d-3	(2E,6E)-farnesyl diphosphate + 8 isopentenyl diphosphate  ->  di-trans,octa-cis-undecaprenyl diphosphate + 8 diphosphate
THIAZOLSYN2-RXN	1.01151672172827530000d-4	1-deoxy-D-xylulose 5-phosphate + 2-iminoacetate + a thiocarboxylated-[ThiS sulfur-carrier protein]  ->  2-[(2R,5Z)-2-carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate + a [ThiS sulfur-carrier protein] + 2 H2O
GLUC1PURIDYLTRANS-RXN	6.910682242847577000d-3	alpha-D-glucopyranose 1-phosphate + UTP + H+  <-->  UDP-alpha-D-glucose + diphosphate
NICONUCADENYLYLTRAN-RXN	4.0460668869128780000d-4	ATP + beta-nicotinate D-ribonucleotide + H+  ->  nicotinate adenine dinucleotide + diphosphate
TRANS-RXN-8	3.03455016518482560000d-4	Fe2+[periplasm]  ->  Fe2+[cytosol]
ACETYLORNTRANSAM-RXN	0.3310987570065946    	N-acetyl-L-glutamate 5-semialdehyde + L-glutamate  ->  N-acetyl-L-ornithine + 2-oxoglutarate
GLUTAMINESYN-RXN	0.9818256713953397    	ammonium + L-glutamate + ATP  ->  L-glutamine + ADP + phosphate + H+
RXN-11479	1.01151672172827530000d-4	a glutaryl-[acp] methyl ester + a malonyl-[acp] + H+  ->  a 3-oxopimeloyl-[acp] methyl ester + CO2 + acyl-carrier protein
TRANS-RXN0-544	10.384641341051383    	ammonia[periplasm]  <-->  ammonia[cytosol]
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	6.36233902799867800d-2	S-adenosyl-L-homocysteine + H2O  ->  S-ribosyl-L-homocysteine + adenine
RXN-9531	0.15965476480742558    	a decanoyl-[acyl-carrier protein] + a malonyl-[acp] + H+  ->  a 3-oxododecanoyl-[acp] + CO2 + acyl-carrier protein
RXN-9658	0.3283464200067718    	a (2E)-hex-2-enoyl-[acp] + NADH + H+  ->  a hexanoyl-[acp] + NAD+
FPPSYN-RXN	2.938456076620639000d-3	geranyl diphosphate + isopentenyl diphosphate  ->  (2E,6E)-farnesyl diphosphate + diphosphate
ALANINE-AMINOTRANSFERASE-RXN	0.6889238088346938    	2-oxoglutarate + L-alanine  <-->  L-glutamate + pyruvate
RXN0-5055	2.347602860024388    	acetyl-CoA + a [carboxyl-carrier protein dimer]-N6-carboxybiotinyl-L-lysine  ->  malonyl-CoA + a [biotin carboxyl-carrier-protein dimer]-N6-biotinyl-L-lysine
RXN0-6442	3.03455016518482560000d-4	(2,3-dihydroxybenzoyl)adenylate + a holo-[EntB aryl-carrier protein]  ->  a 2,3-dihydroxybenzoyl-[EntB aryl-carrier protein] + AMP + H+
ARGSUCCINLYA-RXN	0.3029452120907315    	L-arginino-succinate  <-->  L-arginine + fumarate
RXN-10654	0.1686916551993462    	a (5Z)-dodec-5-enoyl-[acp] + a malonyl-[acp] + H+  ->  a (7Z)-3-oxotetradec-7-enoyl-[acp] + acyl-carrier protein + CO2
HISTIDPHOS-RXN	0.10729259019043988    	L-histidinol phosphate + H2O  ->  histidinol + phosphate
RXN-11482	1.01151672172827530000d-4	a (2E)-enoylpimeloyl-[acp] methyl ester + NADH + H+  ->  a pimeloyl-[acp] methyl ester + NAD+
RXN-15890	3.03455016518482560000d-4	a holo-[EntF L-seryl-carrier protein] + (L-seryl)adenylate  ->  a seryl-[EntF L-seryl-carrier protein] + AMP + H+
RXN-17024	1.4606301461756294000d-3	1-palmitoyl-sn-glycerol 3-phosphate + a myristoyl-[acp]  ->  1-palmitoyl-2-myristoyl phosphatidate + acyl-carrier protein
ATPPHOSPHORIBOSYLTRANS-RXN	0.10729259019043988    	1-(5-phospho-beta-D-ribosyl)-ATP + diphosphate  <-->  ATP + 5-phospho-alpha-D-ribose 1-diphosphate
IMIDPHOSDEHYD-RXN	0.10729259019043988    	D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate  ->  3-(imidazol-4-yl)-2-oxopropyl phosphate + H2O
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	4.04606688691265540000d-4	a 5,10-methylenetetrahydrofolate + 3-methyl-2-oxobutanoate + H2O  <-->  2-dehydropantoate + a tetrahydrofolate
RXN-9535	0.1579270942467137    	a dodecanoyl-[acp] + a malonyl-[acp] + H+  ->  a 3-oxotetradecanoyl-[acp] + CO2 + acyl-carrier protein
SERINE-O-ACETTRAN-RXN	0.2729850983098616    	L-serine + acetyl-CoA  ->  O-acetyl-L-serine + coenzyme A
RXN-9661	0.15965476480742558    	a (2E)-dodec-2-enoyl-[acp] + NADH + H+  ->  a dodecanoyl-[acp] + NAD+
RXN0-1147	1.840206240416038    	a [2-oxoglutarate dehydrogenase E2 protein] N6-S-succinyldihydrolipoyl-L-lysine + coenzyme A  ->  succinyl-CoA + a [2-oxoglutarate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine
SUCCINYLDIAMINOPIMTRANS-RXN	0.3685926473308966    	L-glutamate + N-succinyl-2-amino-6-ketopimelate  ->  2-oxoglutarate + N-succinyl-L,L-2,6-diaminopimelate
KDO-8PSYNTH-RXN	3.4553411214237884000d-3	D-arabinofuranose 5-phosphate + phosphoenolpyruvate + H2O  ->  3-deoxy-D-manno-octulosonate 8-phosphate + phosphate
RXN-21525	3.0345501651848260000d-4	a [hydroxymethylbilane synthase] ES4 intermediate + H2O  ->  preuroporphyrinogen + a holo-[hydroxymethylbilane synthase]
2.3.1.179-RXN	6.9609546239174700d-2	a palmitoleoyl-[acp] + a malonyl-[acp] + H+  ->  an (11Z)-3-oxooctadec-11-enoyl-[acp] + CO2 + acyl-carrier protein
4.2.1.58-RXN	0.3283464200067718    	a (3R)-3-hydroxybutanoyl-[acp]  ->  a (2E)-but-2-enoyl-[acp] + H2O
RIBOPHOSPHAT-RXN	3.0345501651848260000d-4	5-amino-6-(5-phospho-D-ribitylamino)uracil + H2O  ->  5-amino-6-(D-ribitylamino)uracil + phosphate
RXN-10657	0.1686916551993462    	a (2E,7Z)-tetradeca-2,7-dienoyl-[acp] + NADH + H+  ->  a (7Z)-tetradec-7-enoyl-[acp] + NAD+
RXN0-5114	1.7139877740170313    	O-phospho-L-serine + H2O  ->  L-serine + phosphate
MALSYN-RXN	2.7080517862286513    	acetyl-CoA + glyoxylate + H2O  ->  (S)-malate + coenzyme A + H+
RXN-9539	0.1405462024172569    	a myristoyl-[acp] + a malonyl-[acp] + H+  ->  a 3-oxohexadecanoyl-[acp] + CO2 + acyl-carrier protein
RXN0-2142	0.1686916551993462    	a (5Z)-3-oxododec-5-enoyl-[acp] + NADPH + H+  ->  a (3R,5Z)-3-hydroxydodec-5-enoyl-[acp] + NADP+
RXN0-6705	1.420776387339535200d-2	1-palmitoyl-sn-glycerol 3-phosphate + a palmitoyl-[acp]  ->  dipalmitoyl phosphatidate + acyl-carrier protein
NAD-SYNTH-NH3-RXN	4.0460668869128780000d-4	ammonium + ATP + nicotinate adenine dinucleotide  ->  AMP + NAD+ + diphosphate + H+
RXN-15121	0.2966333477471471    	(2Z)-2-aminobut-2-enoate  ->  2-iminobutanoate
FERREDOXIN--NAD+-REDUCTASE-RXN	1.01151672172827530000d-4	2 an oxidized [2Fe-2S] ferredoxin + NADH  ->  2 a reduced [2Fe-2S] ferredoxin + NAD+ + H+
DIMETHUROPORDEHYDROG-RXN	1.01151672172827530000d-4	precorrin-2 + NAD+  ->  sirohydrochlorin + NADH + 2 H+
ACETYLGLUTKIN-RXN	0.3310987570065946    	N-acetyl-L-glutamate + ATP  ->  N-acetylglutamyl-phosphate + ADP
RXN-10660	0.1686916551993462    	a (3R,9Z)-3-hydroxyhexadec-9-enoyl-[acp]  ->  a (2E,9Z)-hexadeca-2,9-dienoyl-[acp] + H2O
RXN-17014	3.32374279592693900d-2	a cis-vaccenoyl-[acp] + 1-palmitoyl-sn-glycerol 3-phosphate  ->  1-palmitoyl-2-cis-vaccenoyl phosphatidate + acyl-carrier protein
RXN-9516	0.3283464200067718    	a butanoyl-[acp] + a malonyl-[acp] + H+  ->  a 3-oxohexanoyl-[acp] + CO2 + acyl-carrier protein
F16ALDOLASE-RXN	9.33441019607439    	beta-D-fructose 1,6-bisphosphate  <-->  glycerone phosphate + D-glyceraldehyde 3-phosphate
RXN0-723	1.651705654910100600d-2	formate + CTP + H+  ->  dCTP + CO2 + H2O
PHOSACETYLTRANS-RXN	0.60753919643788    	acetyl-CoA + phosphate  <-->  acetyl phosphate + coenzyme A
1.5.1.20-RXN	0.22850668502202603    	a 5-methyltetrahydrofolate + NAD+  <-->  a 5,10-methylenetetrahydrofolate + NADH + H+
RXN-11474	1.01151672172827530000d-4	a malonyl-[acp] methyl ester + a malonyl-[acp] + H+  ->  a 3-oxoglutaryl-[acp] methyl ester + CO2 + acyl-carrier protein
HISTCYCLOHYD-RXN	0.10729259019043988    	1-(5-phospho-beta-D-ribosyl)-AMP + H2O  ->  1-(5-phospho-beta-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide
RXN-17017	6.875279157587088000d-3	a myristoyl-[acp] + sn-glycerol 3-phosphate  ->  1-myristoyl-sn-glycerol 3-phosphate + acyl-carrier protein
PRPPAMIDOTRANS-RXN	0.2729689140422913    	5-phospho-alpha-D-ribose 1-diphosphate + L-glutamine + H2O  ->  5-phospho-beta-D-ribosylamine + L-glutamate + diphosphate
RXN-9523	0.3283464200067718    	a hexanoyl-[acp] + a malonyl-[acp] + H+  ->  a 3-oxooctanoyl-[acp] + CO2 + acyl-carrier protein
RXN-9558	6.9609546239174700d-2	a (2E,11Z)-octadeca-2,11-dienoyl-[acp] + NADH + H+  ->  a cis-vaccenoyl-[acp] + NAD+
3-ISOPROPYLMALISOM-RXN	0.33450149925848854    	2-isopropylmaleate + H2O  <-->  (2S)-2-isopropylmalate
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	0.4544178181360973    	L-valine + 2-oxoglutarate  <-->  3-methyl-2-oxobutanoate + L-glutamate
RXN0-4342	6.910682242847577000d-3	D-glycero-beta-D-manno-heptose 1-phosphate + ATP + H+  ->  ADP-D-glycero-beta-D-manno-heptose + diphosphate
SULFITE-REDUCT-RXN	0.2729850983098616    	sulfite + 3 NADPH + 5 H+  ->  hydrogen sulfide + 3 NADP+ + 3 H2O
3-OXOACYL-ACP-REDUCT-RXN	0.6566928400135436    	a 3-oxoacyl-[acp] + NADPH + H+  ->  a (3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP+
RXN-21523	3.0345501651848260000d-4	a [hydroxymethylbilane synthase] ES2 intermediate + porphobilinogen  ->  a [hydroxymethylbilane synthase] ES3 intermediate + ammonium
RXN0-5061	1.7276705607118942000d-3	heptosyl-Kdo2-lipid A + ADP-L-glycero-beta-D-manno-heptose  ->  (heptosyl)2-Kdo2-lipid A + ADP + H+
RXN-11478	1.01151672172827530000d-4	a (2E)-enoylglutaryl-[acp] methyl ester + NADH + H+  ->  a glutaryl-[acp] methyl ester + NAD+
RXN0-5122	1.7276705607118942000d-3	glucosyl-(heptosyl)2-Kdo2-lipid A-phosphate + ADP-L-glycero-beta-D-manno-heptose  ->  glucosyl-(heptosyl)3-Kdo2-lipid A-phosphate + ADP + H+
RXN-17020	6.468649435452320000d-3	a palmitoleoyl-[acp] + 1-myristoyl-sn-glycerol 3-phosphate  ->  1-myristoyl-2-palmitoleoyl-sn-glycerol 3-phosphate + acyl-carrier protein
MALATE-DEHYDROGENASE-NADP+-RXN	5.1726124935463424    	(S)-malate + NADP+  <-->  oxaloacetate + NADPH + H+
RXN-9657	0.3283464200067718    	a (2E)-but-2-enoyl-[acp] + NADH + H+  ->  a butanoyl-[acp] + NAD+
DHBDEHYD-RXN	3.03455016518482560000d-4	(2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate + NAD+  ->  2,3-dihydroxybenzoate + NADH + H+
GAPOXNPHOSPHN-RXN	18.02232633806819    	D-glyceraldehyde 3-phosphate + NAD+ + phosphate  <-->  3-phospho-D-glyceroyl phosphate + NADH + H+
NAD-KIN-RXN	2.02303344345655060000d-4	ATP + NAD+  ->  ADP + NADP+ + H+
UNDECAPRENYL-DIPHOSPHATASE-RXN	2.533849387929329000d-3	di-trans,octa-cis-undecaprenyl diphosphate + H2O  ->  di-trans,octa-cis-undecaprenyl phosphate + phosphate + H+
1.8.4.8-RXN	0.2729850983098616    	3'-phosphoadenylyl-sulfate + a reduced thioredoxin  ->  adenosine 3',5'-bisphosphate + sulfite + an oxidized thioredoxin + 2 H+
RXN-9311	2.02303344345655060000d-4	1,4-dihydroxy-2-naphthoyl-CoA + H2O  ->  1,4-dihydroxy-2-naphthoate + coenzyme A + H+
DIHYDROXYISOVALDEHYDRAT-RXN	0.789323924083277    	(2R)-2,3-dihydroxy-3-methylbutanoate  ->  3-methyl-2-oxobutanoate + H2O
RXN-11481	1.01151672172827530000d-4	a (3R)-3-hydroxypimeloyl-[acp] methyl ester  ->  a (2E)-enoylpimeloyl-[acp] methyl ester + H2O
DTDPKIN-RXN	1.600118302101958300d-2	dTDP + ATP  ->  dTTP + ADP
OROPRIBTRANS-RXN	0.20235796624862837    	orotidine 5'-phosphate + diphosphate  <-->  5-phospho-alpha-D-ribose 1-diphosphate + orotate
GLUTATHIONE-SYN-RXN	1.01151672172827530000d-4	glycine + gamma-L-glutamyl-L-cysteine + ATP  ->  glutathione + ADP + phosphate + H+
RXN-9533	0.15965476480742558    	a (3R)-3-hydroxydodecanoyl-[acp]  ->  a (2E)-dodec-2-enoyl-[acp] + H2O
RXN-9660	0.15965476480742558    	a (2E)-dec-2-enoyl-[acp] + NADH + H+  ->  a decanoyl-[acyl-carrier protein] + NAD+
PEPDEPHOS-RXN	5.378666694828085    	ADP + phosphoenolpyruvate + H+  ->  pyruvate + ATP
ADENYL-KIN-RXN	2.0770231484787516    	AMP + ATP  <-->  2 ADP
GMP-SYN-NH3-RXN	0.14878905218262065    	XMP + ammonium + ATP  ->  GMP + AMP + diphosphate + 2 H+
LAUROYLACYLTRAN-RXN	1.7276705607118942000d-3	a dodecanoyl-[acp] + alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA (E. coli)  ->  alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-(lauroyl)-lipid IVA (E. coli) + acyl-carrier protein
RXN-10656	0.1686916551993462    	a (3R,7Z)-3-hydroxytetradec-7-enoyl-[acp]  ->  a (2E,7Z)-tetradeca-2,7-dienoyl-[acp] + H2O
RXN-16997	1.176596250714329700d-2	a phosphorylated phosphoglucomutase + alpha-D-glucopyranose 1-phosphate  <-->  alpha-glucose 1,6-bisphosphate + a phosphoglucomutase
PROTOHEMEFERROCHELAT-RXN	2.02303344345655060000d-4	protoheme + 2 H+  <-->  protoporphyrin IX + Fe2+
ASNSYNA-RXN	0.3218787820880414    	L-aspartate + ammonium + ATP  ->  L-asparagine + AMP + diphosphate + H+
RXN1ZN3-10	1.01151672172827530000d-4	(7R,8S)-8-amino-7-(carboxyamino)nonanoate + ATP  ->  dethiobiotin + ADP + phosphate + H+
HOMOCYSMET-RXN	0.2284055333498532    	L-homocysteine + 5-methyltetrahydropteroyl tri-L-glutamate  ->  L-methionine + tetrahydropteroyl tri-L-glutamate
RXN-9537	0.15101641200386612    	a (3R)-3-hydroxytetradecanoyl-[acp]  ->  a (2E)-tetradec-2-enoyl-[acp] + H2O
RXN-9663	0.1405462024172569    	a (2E)-hexadec-2-enoyl-[acp] + NADH + H+  ->  a palmitoyl-[acp] + NAD+
RXN0-2141	0.1686916551993462    	a (3Z)-dec-3-enoyl-[acp] + a malonyl-[acp] + H+  ->  a (5Z)-3-oxododec-5-enoyl-[acp] + acyl-carrier protein + CO2
SIROHEME-FERROCHELAT-RXN	1.01151672172827530000d-4	sirohydrochlorin + Fe2+  ->  siroheme + 2 H+
RXN0-4301	6.910682242847577000d-3	D-sedoheptulose 7-phosphate  ->  D-glycero-D-manno-heptose 7-phosphate
RXN0-746	1.651705654910100600d-2	formate + GTP + H+  ->  dGTP + CO2 + H2O
UDPNACETYLGLUCOSAMACYLTRANS-RXN	3.4553411214237884000d-3	a (3R)-3-hydroxytetradecanoyl-[acp] + UDP-N-acetyl-alpha-D-glucosamine  ->  UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetyl-alpha-D-glucosamine + acyl-carrier protein
4.2.1.61-RXN	0.1405462024172569    	a (3R)-3-hydroxyhexadecanoyl-[acp]  ->  a (2E)-hexadec-2-enoyl-[acp] + H2O
MALONYL-COA-ACP-TRANSACYL-RXN	2.347501708352215    	acyl-carrier protein + malonyl-CoA  ->  a malonyl-[acp] + coenzyme A
RXN0-5120	1.7276705607118942000d-3	UDP-alpha-D-glucose + (heptosyl)2-Kdo2-lipid A  ->  glucosyl-(heptosyl)2-Kdo2-lipid A + UDP + H+
TRANSALDOL-RXN	8.78050462018559700d-2	D-sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate  <-->  beta-D-fructofuranose 6-phosphate + D-erythrose 4-phosphate
RXN-10659	0.1686916551993462    	a (9Z)-3-oxohexadec-9-enoyl-[acp] + NADPH + H+  ->  a (3R,9Z)-3-hydroxyhexadec-9-enoyl-[acp] + NADP+
RXN-17013	1.518084295969795400d-2	a palmitoleoyl-[acp] + 1-cis-vaccenoyl-sn-glycerol-3-phosphate  ->  1-cis-vaccenoyl-2-palmitoleoyl-sn-glycerol-3-phosphate + acyl-carrier protein
RXN-9514	0.3283464200067718    	an acetoacetyl-[acp] + NADPH + H+  ->  a (3R)-3-hydroxybutanoyl-[acp] + NADP+
RXN-9789	1.01151672172827530000d-4	a [ThiS sulfur-carrier protein] + ATP + H+  ->  a carboxy-adenylated-[ThiS sulfur-carrier protein] + diphosphate
RXN0-2145	0.1686916551993462    	a (2E,5Z)-dodeca-3,5-dienoyl-[acp] + NADH + H+  ->  a (5Z)-dodec-5-enoyl-[acp] + NAD+
RXN0-6718	10.    	PtsI-Phis189 + phosphocarrier protein HPr  <-->  HPr-Phis15 + PTS enzyme I
DIAMINOPIMDECARB-RXN	0.36605879794296725    	meso-diaminopimelate + H+  ->  L-lysine + CO2
RXN0-1461	2.02303344345655060000d-4	coproporphyrinogen III + oxygen + 2 H+  ->  protoporphyrinogen IX + 2 CO2 + 2 H2O
MYRISTOYLACYLTRAN-RXN	1.7276705607118942000d-3	a myristoyl-[acp] + alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-(lauroyl)-lipid IVA (E. coli)  ->  alpha-D-Kdo-(2->4)-alpha-D-Kdo-(2->6)-lipid A (E. coli) + acyl-carrier protein
PYRUFLAVREDUCT-RXN	3.100804510458027300d-2	pyruvate + 2 an oxidized ferredoxin [iron-sulfur] cluster + coenzyme A  <-->  acetyl-CoA + CO2 + 2 a reduced ferredoxin [iron-sulfur] cluster + H+
DXPREDISOM-RXN	3.090689343240744500d-2	2-C-methyl-D-erythritol 4-phosphate + NADP+  <-->  1-deoxy-D-xylulose 5-phosphate + NADPH + H+
